"","id_colaborador","nome","sexo_biologico","idade","cargo","nota_desempenho","remuneracao","horas_treinamento"
"6998","EST006998","Allana Fonseca","Feminino",33,"Estoquista","Bom",4300.29,17
"6999","EST006999","Felipe Fogaça","Masculino",28,"Estoquista","Excelente",2462.18,20
"7000","EST007000","Maria Julia da Cunha","Feminino",39,"Estoquista","Regular",4204.85,25
"7001","EST007001","Kaique Sampaio","Masculino",52,"Estoquista","Regular",4359.84,8
"7002","EST007002","Vinicius Andrade","Masculino",46,"Estoquista","Bom",2740.11,21
"7003","EST007003","Heloísa Sampaio","Feminino",40,"Estoquista","Excelente",4800.69,23
"7004","EST007004","Emanuelly Fernandes","Feminino",24,"Estoquista","Bom",4625.63,24
"7005","EST007005","Gael Henrique Costela","Masculino",48,"Estoquista","Excelente",3331.08,21
"7006","EST007006","Rafael da Mota","Masculino",38,"Estoquista","Insuficiente",2546.49,16
"7007","EST007007","Lucas Gabriel Mendonça","Masculino",42,"Estoquista","Regular",4981.8,24
"7008","EST007008","Mateus Sousa","Masculino",41,"Estoquista","Bom",2800.58,30
"7009","EST007009","Caio da Paz","Masculino",36,"Estoquista","Insuficiente",2454.95,20
"7010","EST007010","Davi Lucas Aragão","Masculino",28,"Estoquista","Bom",2848.47,27
"7011","EST007011","Heitor Costa","Masculino",36,"Estoquista","Excelente",4940.84,20
"7012","EST007012","Mariah Camargo","Feminino",40,"Estoquista","Excelente",4842.42,23
"7013","EST007013","Vitor Caldeira","Masculino",33,"Estoquista","Bom",3968.19,10
"7014","EST007014","André Machado","Masculino",46,"Estoquista","Insuficiente",4924.73,23
"7015","EST007015","Isaque Caldeira","Masculino",44,"Estoquista","Insuficiente",2312.44,22
"7016","EST007016","Valentina Oliveira","Feminino",27,"Estoquista","Bom",4537.8,15
"7017","EST007017","Caleb Siqueira","Masculino",51,"Estoquista","Bom",3641.49,20
"7018","EST007018","Benicio Duarte","Masculino",33,"Estoquista","Regular",2602.24,19
"7019","EST007019","Léo Cunha","Masculino",52,"Estoquista","Regular",2323.04,23
"7020","EST007020","Maitê Macedo","Feminino",34,"Estoquista","Bom",3033.68,20
"7021","EST007021","Larissa Oliveira","Feminino",30,"Estoquista","Bom",3512.96,20
"7022","EST007022","Lara da Mata","Feminino",21,"Estoquista","Regular",2385.79,22
"7023","EST007023","Mariah Pimenta","Feminino",29,"Estoquista","Insuficiente",4256.21,22
"7024","EST007024","Daniela Barbosa","Feminino",28,"Estoquista","Regular",3866.12,23
"7025","EST007025","Camila Porto","Feminino",18,"Estoquista","Excelente",4722.82,11
"7026","EST007026","Leandro Silveira","Masculino",35,"Estoquista","Excelente",3508.2,17
"7027","EST007027","Gustavo Novais","Masculino",29,"Estoquista","Insuficiente",2559.64,11
"7028","EST007028","Olívia Gomes","Feminino",36,"Estoquista","Insuficiente",2531.5,22
"7029","EST007029","Josué Novaes","Masculino",50,"Estoquista","Bom",4369.64,6
"7030","EST007030","Raul Rios","Masculino",25,"Estoquista","Bom",3643.53,18
"7031","EST007031","Lorena Araújo","Feminino",47,"Estoquista","Insuficiente",2061.69,15
"7032","EST007032","Ravy Barbosa","Masculino",36,"Estoquista","Insuficiente",4176.41,8
"7033","EST007033","Lorena Duarte","Feminino",20,"Estoquista","Regular",3474.55,20
"7034","EST007034","Letícia Campos","Feminino",38,"Estoquista","Excelente",3176.86,16
"7035","EST007035","Pietro Rios","Masculino",33,"Estoquista","Regular",5089.43,23
"7036","EST007036","Manuella Sá","Feminino",29,"Estoquista","Excelente",5085.9,16
"7037","EST007037","Pietro Almeida","Masculino",33,"Estoquista","Insuficiente",3476.21,17
"7038","EST007038","Nicolas Camargo","Masculino",29,"Estoquista","Excelente",3505.68,23
"7039","EST007039","Vinícius Cirino","Masculino",44,"Estoquista","Regular",3737.94,18
"7040","EST007040","Letícia Pacheco","Feminino",27,"Estoquista","Bom",3852.16,15
"7041","REP007041","Maria Sophia Siqueira","Feminino",18,"Repositor(a)","Insuficiente",3637.9,16
"7042","REP007042","Théo Albuquerque","Masculino",43,"Repositor(a)","Regular",4435.95,27
"7043","REP007043","Maria Liz Pinto","Feminino",18,"Repositor(a)","Excelente",3092.79,18
"7044","REP007044","Breno da Cunha","Masculino",25,"Repositor(a)","Regular",3987.65,13
"7045","REP007045","Eloah Souza","Feminino",42,"Repositor(a)","Bom",3749.85,11
"7046","REP007046","Antony Monteiro","Masculino",25,"Repositor(a)","Bom",4490.16,21
"7047","REP007047","Maria Vitória Ramos","Feminino",18,"Repositor(a)","Insuficiente",3168.79,19
"7048","REP007048","Mathias da Luz","Masculino",43,"Repositor(a)","Regular",4315.07,20
"7049","REP007049","Bento Albuquerque","Masculino",34,"Repositor(a)","Regular",3763.49,17
"7050","REP007050","Bruno Vieira","Masculino",35,"Repositor(a)","Regular",3489.64,27
"7051","REP007051","Luara Farias","Feminino",27,"Repositor(a)","Insuficiente",3528.23,14
"7052","REP007052","Ravy Silva","Masculino",39,"Repositor(a)","Insuficiente",3256.65,21
"7053","REP007053","Jade Camargo","Feminino",22,"Repositor(a)","Regular",3169.17,15
"7054","REP007054","Benicio Cassiano","Masculino",52,"Repositor(a)","Insuficiente",2925.13,19
"7055","REP007055","Bruno Pires","Masculino",22,"Repositor(a)","Bom",4445.82,22
"7056","REP007056","Lucas da Cruz","Masculino",41,"Repositor(a)","Regular",3236.55,24
"7057","REP007057","Heloisa Araújo","Feminino",36,"Repositor(a)","Insuficiente",2842.58,16
"7058","REP007058","João Pedro Câmara","Masculino",29,"Repositor(a)","Bom",4115.9,23
"7059","REP007059","Maria Pinto","Feminino",20,"Repositor(a)","Bom",3850.63,24
"7060","REP007060","Emanuelly Jesus","Feminino",40,"Repositor(a)","Insuficiente",3743.93,19
"7061","REP007061","Clara Sá","Feminino",20,"Repositor(a)","Excelente",3601.34,13
"7062","REP007062","Luiz Henrique Siqueira","Masculino",31,"Repositor(a)","Bom",3389.66,15
"7063","REP007063","Maria Laura Cardoso","Feminino",39,"Repositor(a)","Bom",3988.8,19
"7064","REP007064","Laís Rocha","Feminino",30,"Repositor(a)","Excelente",4426.19,22
"7065","REP007065","João Lucas Macedo","Masculino",19,"Repositor(a)","Insuficiente",4145.72,24
"7066","REP007066","Manuela Dias","Feminino",47,"Repositor(a)","Bom",3732.35,23
"7067","REP007067","Marcelo Costela","Masculino",32,"Repositor(a)","Bom",3659.36,13
"7068","REP007068","Arthur Gonçalves","Masculino",33,"Repositor(a)","Insuficiente",4174.32,30
"7069","REP007069","Breno Barbosa","Masculino",40,"Repositor(a)","Bom",3692.37,12
"7070","REP007070","Felipe Borges","Masculino",43,"Repositor(a)","Regular",3704.34,19
"7071","REP007071","Pedro Camargo","Masculino",57,"Repositor(a)","Insuficiente",3927.48,19
"7072","REP007072","Lucas Pinto","Masculino",20,"Repositor(a)","Insuficiente",3226.2,26
"7073","REP007073","Mirella Pastor","Feminino",38,"Repositor(a)","Insuficiente",2948.38,23
"7074","REP007074","Breno das Neves","Masculino",44,"Repositor(a)","Excelente",3456.39,17
"7075","REP007075","Josué Azevedo","Masculino",36,"Repositor(a)","Excelente",4583.93,23
"7076","REP007076","Liam Sampaio","Masculino",45,"Repositor(a)","Bom",3966.22,23
"7077","REP007077","Ana Carolina Campos","Feminino",39,"Repositor(a)","Excelente",3869.59,15
"7078","REP007078","Caroline Rios","Feminino",18,"Repositor(a)","Regular",3758.25,17
"7079","REP007079","Maria Vitória da Conceição","Feminino",47,"Repositor(a)","Bom",3490.77,23
"7080","REP007080","Maria Alice Macedo","Feminino",18,"Repositor(a)","Regular",3038.07,13
"7081","REP007081","Valentim Rocha","Masculino",26,"Repositor(a)","Bom",3987.79,22
"7082","REP007082","Cecília Caldeira","Feminino",27,"Repositor(a)","Bom",3034.74,17
"7083","REP007083","Ravi da Luz","Masculino",56,"Repositor(a)","Bom",4354.55,29
"7084","REP007084","Emanuel Moura","Masculino",34,"Repositor(a)","Excelente",3343.81,24
"7085","REP007085","Maria Flor da Luz","Feminino",30,"Repositor(a)","Regular",3729.6,18
"7086","REP007086","Theo Nunes","Masculino",51,"Repositor(a)","Regular",4435.21,16
"7087","REP007087","Lunna Montenegro","Feminino",27,"Repositor(a)","Insuficiente",2942.91,14
"7088","REP007088","Alícia Garcia","Feminino",18,"Repositor(a)","Insuficiente",3959.16,25
"7089","REP007089","Samuel Cavalcanti","Masculino",33,"Repositor(a)","Regular",3741.65,20
"7090","REP007090","Vitor Vasconcelos","Masculino",51,"Repositor(a)","Regular",3716.5,20
"7091","REP007091","Carlos Eduardo Câmara","Masculino",38,"Repositor(a)","Excelente",4232.51,16
"7092","REP007092","Hellena Freitas","Feminino",49,"Repositor(a)","Excelente",3420.29,20
"7093","REP007093","Stephany Farias","Feminino",37,"Repositor(a)","Insuficiente",2940.94,10
"7094","REP007094","Murilo Leão","Masculino",31,"Repositor(a)","Excelente",4052.89,32
"7095","REP007095","Otávio Abreu","Masculino",38,"Repositor(a)","Bom",3424.58,23
"7096","REP007096","Isabella Pastor","Feminino",21,"Repositor(a)","Excelente",3206.55,27
"7097","REP007097","Fernanda Mendes","Feminino",23,"Repositor(a)","Excelente",3825.43,28
"7098","REP007098","Raul Câmara","Masculino",65,"Repositor(a)","Insuficiente",3929.45,28
"7099","REP007099","Isaac da Mota","Masculino",47,"Repositor(a)","Bom",3144.4,26
"7100","REP007100","Emilly Santos","Feminino",39,"Repositor(a)","Bom",3861.21,18
"7101","REP007101","Felipe Leão","Masculino",31,"Repositor(a)","Excelente",4449.99,21
"7102","REP007102","Antony Gomes","Masculino",53,"Repositor(a)","Regular",3174.73,21
"7103","REP007103","Maitê Mendes","Feminino",41,"Repositor(a)","Regular",3846.49,25
"7104","REP007104","Ana Cecília Azevedo","Feminino",49,"Repositor(a)","Bom",3359.79,16
"7105","REP007105","Enzo Fernandes","Masculino",55,"Repositor(a)","Insuficiente",3034.31,26
"7106","REP007106","Pietro Freitas","Masculino",22,"Repositor(a)","Excelente",4715.6,24
"7107","REP007107","Gustavo Vargas","Masculino",26,"Repositor(a)","Regular",3140.93,11
"7108","REP007108","Anthony Nogueira","Masculino",27,"Repositor(a)","Regular",3665.1,17
"7109","REP007109","Mirella Moraes","Feminino",21,"Repositor(a)","Insuficiente",2842.75,21
"7110","REP007110","Vicente Câmara","Masculino",40,"Repositor(a)","Excelente",4198.89,16
"7111","REP007111","Eloá Martins","Feminino",24,"Repositor(a)","Excelente",3199.46,20
"7112","REP007112","Melina Pimenta","Feminino",51,"Repositor(a)","Bom",4157.12,25
"7113","REP007113","Mateus Jesus","Masculino",56,"Repositor(a)","Excelente",3990.29,9
"7114","REP007114","Pedro Miguel Borges","Masculino",37,"Repositor(a)","Excelente",3723.81,13
"7115","REP007115","Benjamim Novaes","Masculino",57,"Repositor(a)","Bom",3160.86,26
"7116","REP007116","Cecilia Moreira","Feminino",45,"Repositor(a)","Bom",3105.01,11
"7117","REP007117","Milena das Neves","Feminino",25,"Repositor(a)","Insuficiente",3523.24,20
"7118","REP007118","Luigi Macedo","Masculino",18,"Repositor(a)","Excelente",4536.43,29
"7119","REP007119","Brenda Correia","Feminino",28,"Repositor(a)","Insuficiente",2735.04,23
"7120","REP007120","Ana Julia Caldeira","Feminino",24,"Repositor(a)","Insuficiente",3377.46,11
"7121","REP007121","Maya Alves","Feminino",32,"Repositor(a)","Insuficiente",3449.64,18
"7122","REP007122","Luiz Otávio da Rosa","Masculino",38,"Repositor(a)","Insuficiente",2919.64,25
"7123","REP007123","Calebe Ramos","Masculino",38,"Repositor(a)","Insuficiente",3566.5,19
"7124","REP007124","Luísa Fernandes","Feminino",35,"Repositor(a)","Insuficiente",2831.98,24
"7125","REP007125","Anthony Campos","Masculino",25,"Repositor(a)","Bom",3556.84,21
"7126","REP007126","Raul Lima","Masculino",41,"Repositor(a)","Regular",4310.53,20
"7127","REP007127","Rodrigo Melo","Masculino",33,"Repositor(a)","Insuficiente",4164.95,27
"7128","REP007128","Enrico Sousa","Masculino",39,"Repositor(a)","Bom",4501.98,12
"7129","REP007129","Lucca Carvalho","Masculino",47,"Repositor(a)","Excelente",4707.3,16
"7130","REP007130","Yasmin da Rocha","Feminino",18,"Repositor(a)","Insuficiente",3856.42,16
"7131","REP007131","Gael Henrique Rocha","Masculino",34,"Repositor(a)","Regular",4389.3,23
"7132","REP007132","Pedro Henrique Cirino","Masculino",36,"Repositor(a)","Insuficiente",3730.21,12
"7133","REP007133","Maria Alice Fogaça","Feminino",25,"Repositor(a)","Excelente",4303.44,20
"7134","REP007134","Dante Lopes","Masculino",46,"Repositor(a)","Regular",3977.22,21
"7135","REP007135","Ravi Peixoto","Masculino",30,"Repositor(a)","Excelente",4759.53,17
"7136","REP007136","Rebeca Pereira","Feminino",24,"Repositor(a)","Insuficiente",3373.72,16
"7137","REP007137","Mariana Jesus","Feminino",23,"Repositor(a)","Excelente",3752.97,20
"7138","REP007138","Maria Fernanda Viana","Feminino",41,"Repositor(a)","Insuficiente",3612.99,24
"7139","REP007139","Hellena Camargo","Feminino",25,"Repositor(a)","Excelente",3253.7,22
"7140","REP007140","Asafe Campos","Masculino",42,"Repositor(a)","Excelente",4503.8,23
"7141","REP007141","Marcela Silva","Feminino",50,"Repositor(a)","Excelente",3353.12,21
"7142","REP007142","Heitor da Cruz","Masculino",36,"Repositor(a)","Bom",3547.24,15
"7143","REP007143","Ana Vitória Oliveira","Feminino",41,"Repositor(a)","Regular",3109.04,31
"7144","REP007144","Lucca Rocha","Masculino",54,"Repositor(a)","Excelente",4665.56,26
"7145","REP007145","Eloah Cunha","Feminino",40,"Repositor(a)","Bom",3440.92,20
"7146","REP007146","Isabelly Andrade","Feminino",30,"Repositor(a)","Excelente",3211.59,26
"7147","REP007147","Anna Liz da Cruz","Feminino",36,"Repositor(a)","Insuficiente",3795.6,15
"7148","REP007148","Liam Rodrigues","Masculino",24,"Repositor(a)","Excelente",3741.42,25
"7149","REP007149","Lucca da Conceição","Masculino",29,"Repositor(a)","Bom",3479.08,15
"7150","REP007150","Bella Mendonça","Feminino",24,"Repositor(a)","Regular",4010.87,21
"7151","REP007151","Stella da Rocha","Feminino",52,"Repositor(a)","Insuficiente",3239.41,16
"7152","REP007152","Thomas da Paz","Masculino",29,"Repositor(a)","Insuficiente",3119.79,17
"7153","REP007153","Sophie Montenegro","Feminino",22,"Repositor(a)","Insuficiente",2966.32,16
"7154","REP007154","Laura das Neves","Feminino",20,"Repositor(a)","Excelente",3918.27,13
"7155","REP007155","Arthur Miguel Costa","Masculino",43,"Repositor(a)","Insuficiente",3595.95,30
"7156","REP007156","Marina Teixeira","Feminino",31,"Repositor(a)","Insuficiente",2793.91,13
"7157","REP007157","Carlos Eduardo Cavalcanti","Masculino",48,"Repositor(a)","Insuficiente",3004.3,22
"7158","REP007158","Caleb Mendes","Masculino",44,"Repositor(a)","Bom",3155.08,13
"7159","REP007159","Marcelo Albuquerque","Masculino",23,"Repositor(a)","Insuficiente",3656.54,17
"7160","REP007160","Maria Isis Machado","Feminino",22,"Repositor(a)","Bom",4055.99,14
"7161","REP007161","Yasmin Brito","Feminino",44,"Repositor(a)","Regular",3758.22,28
"7162","REP007162","Juan Fogaça","Masculino",35,"Repositor(a)","Bom",4377.1,18
"7163","REP007163","Jade Freitas","Feminino",42,"Repositor(a)","Bom",3820.78,20
"7164","REP007164","Heloisa Castro","Feminino",29,"Repositor(a)","Regular",3312.89,24
"7165","REP007165","Marcela Aragão","Feminino",20,"Repositor(a)","Bom",3360.39,18
"7166","REP007166","Josué Duarte","Masculino",34,"Repositor(a)","Insuficiente",3647.34,22
"7167","REP007167","Luna Almeida","Feminino",20,"Repositor(a)","Regular",2971.71,22
"7168","REP007168","Samuel Azevedo","Masculino",31,"Repositor(a)","Regular",3655.29,19
"7169","REP007169","Rodrigo Fonseca","Masculino",39,"Repositor(a)","Excelente",4759.97,13
"7170","REP007170","Vinícius Aparecida","Masculino",42,"Repositor(a)","Insuficiente",3051.25,21
"7171","REP007171","Lucca Duarte","Masculino",21,"Repositor(a)","Regular",4020.83,21
"7172","REP007172","Hadassa Campos","Feminino",30,"Repositor(a)","Excelente",3922.53,19
"7173","REP007173","Davi Luiz Câmara","Masculino",31,"Repositor(a)","Insuficiente",3621.66,25
"7174","REP007174","Elisa Viana","Feminino",24,"Repositor(a)","Excelente",4423.96,23
"7175","REP007175","João Pedro Brito","Masculino",38,"Repositor(a)","Excelente",3447.15,20
"7176","REP007176","José Pedro Caldeira","Masculino",31,"Repositor(a)","Regular",3478.09,24
"7177","REP007177","Lívia Mendonça","Feminino",44,"Repositor(a)","Regular",3602.05,28
"7178","REP007178","Manuela Peixoto","Feminino",42,"Repositor(a)","Excelente",3292.53,16
"7179","REP007179","Anthony da Mota","Masculino",49,"Repositor(a)","Bom",3877.87,23
"7180","REP007180","Davi da Costa","Masculino",32,"Repositor(a)","Insuficiente",3564.52,13
"7181","REP007181","Benício Ribeiro","Masculino",27,"Repositor(a)","Bom",3158.5,21
"7182","REP007182","Miguel Santos","Masculino",38,"Repositor(a)","Excelente",4752.9,21
"7183","REP007183","Emanuella Sá","Feminino",28,"Repositor(a)","Insuficiente",3428.94,28
"7184","REP007184","Sarah Casa Grande","Feminino",24,"Repositor(a)","Bom",3792.71,16
"7185","REP007185","Miguel Câmara","Masculino",25,"Repositor(a)","Regular",3715.18,14
"7186","REP007186","Maya Moraes","Feminino",30,"Repositor(a)","Excelente",3444.11,19
"7187","REP007187","Luiza da Cruz","Feminino",26,"Repositor(a)","Regular",4181.16,15
"7188","REP007188","Kaique da Rosa","Masculino",44,"Repositor(a)","Bom",3057.3,23
"7189","REP007189","Luiz Felipe Rocha","Masculino",44,"Repositor(a)","Insuficiente",3133.68,25
"7190","REP007190","Ana Sophia Sampaio","Feminino",41,"Repositor(a)","Bom",3683.32,17
"7191","REP007191","Isabel Vasconcelos","Feminino",18,"Repositor(a)","Regular",3874.72,16
"7192","REP007192","Vitor Gabriel Aparecida","Masculino",41,"Repositor(a)","Insuficiente",3686.07,19
"7193","REP007193","Erick Leão","Masculino",30,"Repositor(a)","Insuficiente",3467.33,25
"7194","REP007194","Danilo Nogueira","Masculino",25,"Repositor(a)","Excelente",4714.42,22
"7195","REP007195","Yasmin Abreu","Feminino",26,"Repositor(a)","Insuficiente",2625.14,16
"7196","REP007196","Dom Pires","Masculino",48,"Repositor(a)","Bom",4007.01,21
"7197","REP007197","Enzo Gabriel Azevedo","Masculino",33,"Repositor(a)","Regular",3928.17,18
"7198","REP007198","Maria Flor Siqueira","Feminino",46,"Repositor(a)","Bom",3461.94,18
"7199","REP007199","Bárbara Cardoso","Feminino",35,"Repositor(a)","Bom",3691.35,27
"7200","REP007200","Gabriela da Mota","Feminino",26,"Repositor(a)","Excelente",3141.93,18
"7201","REP007201","Gustavo Barbosa","Masculino",49,"Repositor(a)","Regular",3206.26,25
"7202","REP007202","Yuri Moura","Masculino",41,"Repositor(a)","Regular",3870.98,27
"7203","REP007203","Luan Pinto","Masculino",28,"Repositor(a)","Excelente",4523.27,22
"7204","REP007204","Kevin Aparecida","Masculino",56,"Repositor(a)","Regular",3953.66,24
"7205","REP007205","Evelyn da Costa","Feminino",33,"Repositor(a)","Insuficiente",3086.58,22
